title,price,frequency,bedrooms,bathrooms,area,location,url,price_clean,price_yearly_aed,bedrooms_clean,bathrooms_clean,area_clean,area_per_bedroom,bathrooms_per_bedroom,log_area,log_price,building,community,property_type_penthouse,property_type_townhouse,property_type_villa,building_grouped_Binghatti Corner,building_grouped_Binghatti Crest,building_grouped_Binghatti Heights,building_grouped_Binghatti House,building_grouped_Binghatti Phantom,building_grouped_Binghatti Phoenix,building_grouped_Binghatti Royale,"building_grouped_Bloom Heights 1, Bloom Heights",building_grouped_DAMAC Ghalia,building_grouped_Fortunato,building_grouped_Imperial Tower,building_grouped_Laya Residences,building_grouped_Other,building_grouped_Pearl House 2,building_grouped_Reef Residence,building_grouped_Rigel Apartments,building_grouped_Rose 10,building_grouped_SH Living 1,building_grouped_Sydney Villas,building_grouped_Westview Garden,district_JVC District 11,district_JVC District 12,district_JVC District 13,district_JVC District 14,district_JVC District 15,district_JVC District 16,district_JVC District 17,district_JVC District 18,district_Unknown
Best Price | Fully Upgraded | 1cheque,"60,000",yearly,1,1,513 sqft,"Knightsbridge Court, JVC District 13, Jumeirah Village Circle (JVC), Dubai",https://www.bayut.com/property/details-13728129.html,60000,60000,1.0,1.0,513.0,513.0,1.0,6.2422232654551655,11.002116507732017,Knightsbridge Court,Jumeirah Village Circle (JVC),False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Upgraded | Luxury Furnished 1BR | Multiple Cheques,"95,000",yearly,1,2,787 sqft,"Binghatti Orchid, JVC District 10, Jumeirah Village Circle (JVC), Dubai",https://www.bayut.com/property/details-13701854.html,95000,95000,1.0,2.0,787.0,787.0,2.0,6.669498089857879,11.461642696843066,Binghatti Orchid,Jumeirah Village Circle (JVC),False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Elegant 2-Bedroom Apartment | Lolena Residence JVC,"95,000",yearly,2,3,"1,417 sqft","Lolena Residence, JVC District 12, Jumeirah Village Circle (JVC), Dubai",https://www.bayut.com/property/details-13733962.html,95000,95000,2.0,3.0,1417.0,708.5,1.5,7.257002707092073,11.461642696843066,Lolena Residence,Jumeirah Village Circle (JVC),False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Spacious 2-Bed Layout | Contemporary Finishes | Prime Community Living,"122,999",yearly,2,3,"1,267 sqft","SH Living 1, JVC District 14, Jumeirah Village Circle (JVC), Dubai",https://www.bayut.com/property/details-13724331.html,122999,122999,2.0,3.0,1267.0,633.5,1.5,7.145196134997171,11.719939634354555,SH Living 1,Jumeirah Village Circle (JVC),False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
2BR+MAID I FULLY FURNISHED I READY TO MOVE,"179,999",yearly,2,3,"1,740 sqft","Eleganz by Danube, JVC District 14, Jumeirah Village Circle (JVC), Dubai",https://www.bayut.com/property/details-13714758.html,179999,179999,2.0,3.0,1740.0,870.0,1.5,7.462214939768189,12.100712129872347,Eleganz by Danube,Jumeirah Village Circle (JVC),False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Brand New | Pool View | Ready To Move In,"80,000",yearly,1,2,846 sqft,"Lumina Vista Residences, JVC District 14, Jumeirah Village Circle (JVC), Dubai",https://www.bayut.com/property/details-13703192.html,80000,80000,1.0,2.0,846.0,846.0,2.0,6.741700694652055,11.289794413577894,Lumina Vista Residences,Jumeirah Village Circle (JVC),False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Move in Ready | Bright and Spacious | Furnished,"105,000",yearly,2,3,964 sqft,"Binghatti Gate, JVC District 15, Jumeirah Village Circle (JVC), Dubai",https://www.bayut.com/property/details-13734764.html,105000,105000,2.0,3.0,964.0,482.0,1.5,6.872128101338986,11.561725152903833,Binghatti Gate,Jumeirah Village Circle (JVC),False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Versatile space I Best buy I Easy access,"70,000",yearly,1,2,805 sqft,"Rigel Apartments, JVC District 10, Jumeirah Village Circle (JVC), Dubai",https://www.bayut.com/property/details-13729981.html,70000,70000,1.0,2.0,805.0,805.0,2.0,6.692083742506628,11.156264806643742,Rigel Apartments,Jumeirah Village Circle (JVC),False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2BR+Maid | Fully Furnished | Bills Included,"240,000",yearly,2,3,"2,546 sqft","Hyati Residence, JVC District 14, Jumeirah Village Circle (JVC), Dubai",https://www.bayut.com/property/details-13703652.html,240000,240000,2.0,3.0,2546.0,1273.0,1.5,7.842671474979457,12.388398368982115,Hyati Residence,Jumeirah Village Circle (JVC),False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Fitted Kitchen | Ready to Move | Spacious Layout,"115,000",yearly,2,3,"1,055 sqft","Bloom Heights 1, Bloom Heights, JVC District 15, Jumeirah Village Circle (JVC), Dubai",https://www.bayut.com/property/details-13702986.html,115000,115000,2.0,3.0,1055.0,527.5,1.5,6.962243464266207,11.652696102959753,"Bloom Heights 1, Bloom Heights",Jumeirah Village Circle (JVC),False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1 bhk Apartment | with best ammenities | Call Now,"71,000",yearly,1,2,912 sqft,"Imperial Tower, JVC District 17, Jumeirah Village Circle (JVC), Dubai",https://www.bayut.com/property/details-13702573.html,71000,71000,1.0,2.0,912.0,912.0,2.0,6.816735880594968,11.170449240431308,Imperial Tower,Jumeirah Village Circle (JVC),False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Community View | Prime Location | Spacious Unit,"68,999",yearly,1,2,836 sqft,"Imperial Tower, JVC District 17, Jumeirah Village Circle (JVC), Dubai",https://www.bayut.com/property/details-13702409.html,68999,68999,1.0,2.0,836.0,836.0,2.0,6.729824070489475,11.141861783579396,Imperial Tower,Jumeirah Village Circle (JVC),False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Community View | Prime Location | Spacious Unit,"65,000",yearly,1,2,811 sqft,"Oxford Building, JVC District 14, Jumeirah Village Circle (JVC), Dubai",https://www.bayut.com/property/details-13701830.html,65000,65000,1.0,2.0,811.0,811.0,2.0,6.699500340161678,11.082157933374816,Oxford Building,Jumeirah Village Circle (JVC),False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Brand New | Luxury | Semi Furnished | 1BR in JVC,"80,000",yearly,1,2,745 sqft,"Binghatti Azure, JVC District 16, Jumeirah Village Circle (JVC), Dubai",https://www.bayut.com/property/details-11934274.html,80000,80000,1.0,2.0,745.0,745.0,2.0,6.61472560020376,11.289794413577894,Binghatti Azure,Jumeirah Village Circle (JVC),False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Modern | Unfurnished | available Jan | Balcony,"80,000",yearly,1,2,576 sqft,"Binghatti Venus, JVC District 13, Jumeirah Village Circle (JVC), Dubai",https://www.bayut.com/property/details-10452320.html,80000,80000,1.0,2.0,576.0,576.0,2.0,6.3578422665081,11.289794413577894,Binghatti Venus,Jumeirah Village Circle (JVC),False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Pool View | Prime Location | Spacious Unit,"74,999",yearly,1,2,685 sqft,"Binghatti Lavender, JVC District 10, Jumeirah Village Circle (JVC), Dubai",https://www.bayut.com/property/details-13732984.html,74999,74999,1.0,2.0,685.0,685.0,2.0,6.530877627725885,11.225243392518447,Binghatti Lavender,Jumeirah Village Circle (JVC),False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Spacious | Bright | Balcony| Vac Jan 26th,"74,999",yearly,1,2,929 sqft,"Plaza Residences Block B, Plaza Residences, JVC District 13, Jumeirah Village Circle (JVC), Dubai",https://www.bayut.com/property/details-8400236.html,74999,74999,1.0,2.0,929.0,929.0,2.0,6.835184586147301,11.225243392518447,"Plaza Residences Block B, Plaza Residences",Jumeirah Village Circle (JVC),False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Big Size Corner Apartment | 2 BR+Maid | 4 Baths,"129,999",yearly,2,4,"1,548 sqft","Laya Residences, JVC District 10, Jumeirah Village Circle (JVC), Dubai",https://www.bayut.com/property/details-13703828.html,129999,129999,2.0,4.0,1548.0,774.0,2.0,7.3453648404168685,11.77528972943772,Laya Residences,Jumeirah Village Circle (JVC),False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Handover Soon - Be the First Tenant – Modern -JVC,"100,000",yearly,1,2,838 sqft,"Neva Residences, JVC District 16, Jumeirah Village Circle (JVC), Dubai",https://www.bayut.com/property/details-13656194.html,100000,100000,1.0,2.0,838.0,838.0,2.0,6.732210706467206,11.51293546492023,Neva Residences,Jumeirah Village Circle (JVC),False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Modern Living – Brand-New 1BR - Hand Over Soon,"72,000",yearly,1,2,838 sqft,"Neva Residences, JVC District 16, Jumeirah Village Circle (JVC), Dubai",https://www.bayut.com/property/details-13656071.html,72000,72000,1.0,2.0,838.0,838.0,2.0,6.732210706467206,11.184435286790631,Neva Residences,Jumeirah Village Circle (JVC),False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Full Facilities/Hand Over Soon/Fully Furnished 1BR,"70,000",yearly,1,2,842 sqft,"Neva Residences, JVC District 16, Jumeirah Village Circle (JVC), Dubai",https://www.bayut.com/property/details-13656016.html,70000,70000,1.0,2.0,842.0,842.0,2.0,6.736966958001855,11.156264806643742,Neva Residences,Jumeirah Village Circle (JVC),False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Modern & Luxury Living –New Brand -Hand Over Soon,"90,000",yearly,1,2,842 sqft,"Neva Residences, JVC District 16, Jumeirah Village Circle (JVC), Dubai",https://www.bayut.com/property/details-13655936.html,90000,90000,1.0,2.0,842.0,842.0,2.0,6.736966958001855,11.407576060361786,Neva Residences,Jumeirah Village Circle (JVC),False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
"Binghatti Venus, JVC District 13, Jumeirah Village Circle (JVC), Dubai","70,000",yearly,1,2,670 sqft,"Binghatti Venus, JVC District 13, Jumeirah Village Circle (JVC), Dubai",https://www.bayut.com/property/details-13706690.html,70000,70000,1.0,2.0,670.0,670.0,2.0,6.508769136971682,11.156264806643742,Binghatti Venus,Jumeirah Village Circle (JVC),False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Brand New | Finely Finished | 1 BR for Rent,"100,000",yearly,1,1,928 sqft,"Neva Residences, JVC District 16, Jumeirah Village Circle (JVC), Dubai",https://www.bayut.com/property/details-13720469.html,100000,100000,1.0,1.0,928.0,928.0,1.0,6.834108738813838,11.51293546492023,Neva Residences,Jumeirah Village Circle (JVC),False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Spacious 1BHK | Massive Layout | Best Price,"77,000",yearly,1,2,"1,230 sqft","Laya Residences, JVC District 10, Jumeirah Village Circle (JVC), Dubai",https://www.bayut.com/property/details-13719628.html,77000,77000,1.0,2.0,1230.0,1230.0,2.0,7.115582126184454,11.251573687764477,Laya Residences,Jumeirah Village Circle (JVC),False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
LUXURIOUS 1 BR | PRIVATE POOL | POOL VIEW | BIGGER LAYOUT,"109,999",yearly,1,2,807 sqft,"Binghatti Royale, JVC District 18, Jumeirah Village Circle (JVC), Dubai",https://www.bayut.com/property/details-13724346.html,109999,109999,1.0,2.0,807.0,807.0,2.0,6.694562058521095,11.608235644774552,Binghatti Royale,Jumeirah Village Circle (JVC),False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Fully Furnished | Modern Layout | Available 10th January,"84,999",yearly,1,1,619 sqft,"Binghatti Crest, JVC District 13, Jumeirah Village Circle (JVC), Dubai",https://www.bayut.com/property/details-13733901.html,84999,84999,1.0,1.0,619.0,619.0,1.0,6.429719478039138,11.350406535472453,Binghatti Crest,Jumeirah Village Circle (JVC),False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Maid Room | Vacant | Flexible Owner,"80,000",yearly,2,3,"1,443 sqft","Autumn 1 Block B, Autumn, Seasons Community, JVC District 15, Jumeirah Village Circle (JVC), Dubai",https://www.bayut.com/property/details-13720633.html,80000,80000,2.0,3.0,1443.0,721.5,1.5,7.275172319452771,11.289794413577894,"Autumn 1 Block B, Autumn, Seasons Community",Jumeirah Village Circle (JVC),False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1BR converted to 2BR | Furnished | Vacant,"75,000",yearly,1,2,"1,009 sqft","Magnolia 1, Emirates Gardens 2, JVC District 14, Jumeirah Village Circle (JVC), Dubai",https://www.bayut.com/property/details-13660152.html,75000,75000,1.0,2.0,1009.0,1009.0,2.0,6.917705609835305,11.225256725762893,"Magnolia 1, Emirates Gardens 2",Jumeirah Village Circle (JVC),False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Elite Furnished | Pearl House 2 | Call Now,"105,000",yearly,1,2,755 sqft,"Pearl House 2, JVC District 12, Jumeirah Village Circle (JVC), Dubai",https://www.bayut.com/property/details-13644365.html,105000,105000,1.0,2.0,755.0,755.0,2.0,6.628041376179533,11.561725152903833,Pearl House 2,Jumeirah Village Circle (JVC),False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
